Date,Postal outcode,County,Latitude,Longitude,Number-Of-People,Number-Of-Showers,Number-Of-Toilets,Showers-Per-Week,Shower-Duration-Minutes,Washing-Machine-Per-Week,Dishwasher-Per-Week,Boil-Water-Per-Week,Bath-Frequency-Per-Week,Wash-Dishes-By-Hand,Has-Garden,Garden-Watering-Per-Week,Has-Swimming-Pool,Car-Wash-Per-Month,Household-Water-Use-Litres-Yearly,Bathroom-Water-Use-Litres-Yearly,Kitchen-Water-Use-Litres-Yearly,Outdoor-Water-Use-Litres-Yearly,Household-Water-Use-Money-£-Yearly,Person-Water-Use-Litres-Yearly,Person-Water-Use-Litres-Per-Day,Household-Water-Saving-Litres-Yearly,Household-Water-Saving-Money-£-Yearly,Household-Energy-Use-Money-£-Yearly,Household-Energy-Saving-kWh-Yearly,Household-Energy-Saving-Cost-£-Yearly
2027-11-07,LE1,Norfolk,54.6451,-1.1174,2,3,2,14,6,5,0,6,0,no,no,4,no,0,85936,38671,21484,25780,171.87,42968,117.7,12021,24.04,1729.81,733,51.51
2027-11-08,EX1,Yorkshire,51.8898,-3.8194,2,4,2,19,6,1,5,6,3,yes,no,2,yes,2,105096,47293,26274,31528,210.19,52548,144.0,19154,38.31,1702.32,136,188.8
2027-11-09,LA1,Devon,52.3184,-1.4237,1,1,2,6,16,6,3,11,4,no,yes,2,no,3,89659,40346,22414,26897,179.32,89659,245.6,1945,3.89,631.71,739,149.17
2027-11-10,TR1,Leicestershire,50.4426,0.8691,4,1,2,16,7,1,8,15,4,no,yes,2,no,1,145374,65418,36343,43612,290.75,36343,99.6,3952,7.9,982.87,1004,33.07
2027-11-11,CM1,Cheshire,53.045,-2.0113,4,3,3,11,8,2,8,22,2,yes,yes,0,no,0,140123,63055,35030,42036,280.25,35030,96.0,9235,18.47,1372.96,1624,61.08
2027-11-12,LA1,Lancashire,51.4411,1.1285,5,3,3,10,9,6,2,24,1,yes,yes,3,yes,1,153773,69197,38443,46131,307.55,30754,84.3,16892,33.78,286.69,1994,196.66
2027-11-13,GU1,Derbyshire,50.8015,-0.5317,4,2,2,3,17,7,5,11,2,yes,no,1,no,3,132054,59424,33013,39616,264.11,33013,90.4,19648,39.3,1790.49,1187,48.04
2027-11-14,DE1,Surrey,52.7227,1.1379,3,2,2,15,9,5,5,26,1,no,no,1,no,3,128037,57616,32009,38411,256.07,42679,116.9,19111,38.22,1119.84,1387,32.22
2027-11-15,CT1,Leicestershire,52.6616,0.1644,2,3,1,5,13,6,9,24,0,yes,yes,4,no,1,89479,40265,22369,26843,178.96,44739,122.6,14367,28.73,607.77,751,54.14
2027-11-16,NR1,Surrey,50.3794,-3.4311,6,2,3,16,16,7,9,29,4,yes,no,3,no,2,281432,126644,70358,84429,562.86,46905,128.5,18418,36.84,914.16,1928,145.63
2027-11-17,IP1,Kent,53.4911,-2.7287,3,2,3,8,18,6,0,9,3,no,yes,2,no,2,149974,67488,37493,44992,299.95,49991,137.0,11718,23.44,1823.01,627,108.4
2027-11-18,YO1,Suffolk,53.1189,-1.8321,3,2,2,6,16,1,8,6,2,yes,no,1,no,2,118951,53527,29737,35685,237.9,39650,108.6,10085,20.17,244.61,1740,22.84
2027-11-19,CT1,Devon,50.9451,-3.0644,3,2,2,3,12,3,3,18,3,yes,no,0,no,3,89750,40387,22437,26925,179.5,29916,82.0,17952,35.9,457.02,486,78.74
2027-11-20,CM1,Suffolk,52.3472,-1.278,4,2,2,12,4,5,5,11,3,no,yes,2,no,3,123097,55393,30774,36929,246.19,30774,84.3,1104,2.21,546.93,747,26.46
2027-11-21,CH1,Cornwall,53.6016,-1.4075,1,4,1,15,12,4,NULL,14,4,no,no,2,no,0,135073,60782,33768,40521,270.15,135073,370.1,4664,9.33,308.2,494,65.23
2027-11-22,GU1,Lancashire,52.6472,1.2594,2,3,3,14,7,4,7,22,4,yes,no,3,no,1,112811,50764,28202,33843,225.62,56405,154.5,9812,19.62,605.46,181,42.48
2027-11-23,GU1,Cornwall,51.9774,-1.6145,3,4,2,13,10,4,0,12,3,yes,yes,3,no,0,135240,60858,33810,40572,270.48,45080,123.5,13837,27.67,1670.88,685,51.91
2027-11-24,GU1,Norfolk,51.6117,0.3209,4,3,2,6,18,3,7,27,0,yes,yes,1,no,2,138495,62322,34623,41548,276.99,34623,94.9,17027,34.05,1148.74,580,157.85
2027-11-25,CH1,Leicestershire,53.052,1.1805,3,2,2,19,9,5,5,20,3,no,yes,1,no,0,154082,69336,38520,46224,308.16,51360,140.7,3054,6.11,1289.78,1010,158.86
2027-11-26,YO1,Devon,54.6955,0.8234,2,3,3,17,12,6,0,18,1,no,yes,2,no,0,161540,72693,40385,48462,323.08,80770,221.3,12169,24.34,480.59,634,149.16
2027-11-27,IP1,Leicestershire,53.3587,-2.8523,2,4,2,5,5,2,8,13,1,no,no,4,no,3,61863,27838,15465,18558,123.73,30931,84.7,3709,7.42,700.97,1869,140.77
2027-11-28,CT1,Norfolk,50.3737,-1.2718,4,4,1,12,18,2,8,10,1,yes,yes,2,no,2,184309,82939,46077,55292,368.62,46077,126.2,13217,26.43,1851.48,1135,56.58
2027-11-29,CH1,Essex,52.3034,-2.0874,4,3,2,16,14,5,9,11,1,no,yes,0,no,1,199390,89725,49847,59817,398.78,49847,136.6,5343,10.69,578.79,600,93.74
2027-11-30,CM1,Yorkshire,54.4541,-1.8008,3,2,3,6,5,3,7,13,2,yes,no,4,no,0,84950,38227,21237,25485,169.9,28316,77.6,4968,9.94,1832.14,1343,97.41
2027-12-01,IP1,Surrey,50.4723,-2.0156,2,1,2,16,10,5,6,11,0,no,yes,1,no,1,124401,55980,31100,37320,248.8,62200,170.4,2633,5.27,1393.78,858,111.62
2027-12-02,CM1,Leicestershire,54.9444,0.545,5,1,3,8,18,2,0,13,2,yes,yes,4,no,3,171670,77251,42917,51501,343.34,34334,94.1,9228,18.46,1104.99,854,172.71
2027-12-03,IP1,Cheshire,54.7453,-1.5132,3,4,3,14,15,5,0,28,2,no,yes,4,no,2,179394,80727,44848,53818,358.79,59798,163.8,11202,22.4,513.11,1766,178.84
2027-12-04,YO1,Norfolk,50.3914,-1.1197,4,2,2,4,12,4,7,25,1,yes,yes,1,no,1,121740,54783,30435,36522,243.48,30435,83.4,7727,15.45,1412.48,416,51.05
2027-12-05,NR1,Suffolk,54.6671,1.4035,2,3,2,19,8,7,9,11,0,no,no,0,no,1,135182,60831,33795,40554,270.36,67591,185.2,10808,21.62,1795.52,1060,92.08
2027-12-06,CM1,Essex,51.8157,-3.6701,2,2,2,3,10,6,7,16,0,yes,no,0,no,1,67145,30215,16786,20143,134.29,33572,92.0,11316,22.63,487.61,646,38.12
2027-12-07,CH1,Surrey,54.2235,-1.3162,4,3,2,19,14,5,0,27,3,no,no,3,no,1,222541,100143,55635,66762,445.08,55635,152.4,15055,30.11,211.12,228,133.15
2027-12-08,IP1,Norfolk,52.0919,0.2573,1,1,2,7,11,6,7,21,2,yes,yes,3,no,0,78995,35547,19748,23698,157.99,78995,216.4,18262,36.52,1532.11,1991,118.69
2027-12-09,GU1,Leicestershire,52.2043,-3.1686,3,2,2,18,17,1,7,24,0,no,yes,0,yes,0,206589,92965,51647,61976,413.18,68863,188.7,4334,8.67,1280.83,321,171.66
2027-12-10,LE1,Essex,53.1712,-0.6366,3,2,2,16,11,5,9,25,4,no,yes,0,yes,2,176186,79283,44046,52855,352.37,58728,160.9,2448,4.9,1105.56,477,108.59
2027-12-11,LA1,Essex,53.8724,-2.6829,4,3,2,12,7,2,9,16,2,yes,yes,3,no,2,138658,62396,34664,41597,277.32,34664,95.0,1739,3.48,1020.88,728,158.41
2027-12-12,GU1,Devon,50.1689,0.7707,2,1,2,5,13,7,2,26,0,yes,yes,3,no,2,88316,39742,22079,26494,176.63,44158,121.0,15429,30.86,1095.67,1325,70.44
2027-12-13,EX1,Cornwall,52.9658,-2.201,2,3,2,5,10,2,0,27,4,no,yes,0,no,3,79841,35928,19960,23952,159.68,39920,109.4,8971,17.94,874.25,722,141.91
2027-12-14,NR1,Essex,50.9337,-2.1902,5,2,2,20,4,7,2,9,4,no,no,1,no,0,166388,74874,41597,49916,332.78,33277,91.2,18534,37.07,348.2,1890,17.63
2027-12-15,NR1,Kent,51.7297,-0.7099,3,3,2,20,NULL,6,7,22,4,yes,no,0,no,3,155710,70069,38927,46713,311.42,51903,142.2,13616,27.23,1596.3,332,38.79
2027-12-16,GU1,Cornwall,51.7398,-2.9904,1,1,3,6,15,2,7,9,1,no,yes,1,no,0,73832,33224,18458,22149,147.66,73832,202.3,1352,2.7,1042.1,1905,94.92
2027-12-17,CT1,Surrey,52.3453,-2.4331,2,3,2,9,16,4,6,9,3,no,no,1,no,3,135416,60937,33854,40624,270.83,67708,185.5,5283,10.57,1684.92,1364,178.51
2027-12-18,YO1,Surrey,51.6707,-1.7085,6,2,1,3,19,2,1,11,3,yes,yes,1,no,0,157015,70656,39253,47104,314.03,26169,71.7,5686,11.37,1968.0,827,178.17
2027-12-19,CM1,Surrey,50.5368,-2.055,2,3,2,18,17,1,4,7,0,no,yes,3,no,1,184991,83245,46247,55497,369.98,92495,253.4,17613,35.23,509.15,1463,123.77
2027-12-20,CH1,Surrey,50.7281,-1.1132,3,2,1,19,16,5,9,5,0,yes,yes,2,no,0,216314,97341,54078,64894,432.63,72104,197.5,15236,30.47,1628.27,695,34.68
2027-12-21,NR1,Kent,50.1672,-0.702,2,3,2,10,8,3,7,10,3,yes,no,0,no,0,96684,43507,24171,29005,193.37,48342,132.4,1320,2.64,1959.53,900,139.38
2027-12-22,GU1,Leicestershire,52.3512,-0.8833,4,4,1,8,17,2,NULL,11,4,yes,no,4,no,0,166650,74992,41662,49995,333.3,41662,114.1,19917,39.83,1503.99,559,43.61
2027-12-23,GU1,Norfolk,54.7722,-0.4021,4,1,3,4,13,5,5,12,0,no,yes,4,no,2,120313,54140,30078,36093,240.63,30078,82.4,13365,26.73,642.74,731,76.59
2027-12-24,YO1,Lancashire,50.5784,-2.3074,3,1,1,12,16,4,1,18,1,no,yes,0,no,2,165705,74567,41426,49711,331.41,55235,151.3,14767,29.53,1813.67,984,69.7
2027-12-25,YO1,Leicestershire,54.7313,-3.3047,1,3,2,19,17,5,7,27,1,no,no,1,no,3,191268,86070,47817,57380,382.54,191268,524.0,7662,15.32,1627.8,1302,178.05
2027-12-26,TR1,Essex,53.6668,0.1844,4,3,1,6,15,2,8,19,3,no,yes,3,no,2,141188,63534,35297,42356,282.38,35297,96.7,16081,32.16,1008.76,424,141.78
2027-12-27,TR1,Surrey,53.1875,0.6793,2,2,3,15,10,2,0,11,0,yes,no,3,no,0,113693,51161,28423,34107,227.39,56846,155.7,7987,15.97,1230.62,1210,23.5
2027-12-28,CT1,Derbyshire,53.2264,-2.5865,5,2,2,18,15,6,3,11,0,yes,no,1,no,3,237878,107045,59469,71363,475.76,47575,130.3,1808,3.62,1499.46,1651,170.24
2027-12-29,LE1,Cornwall,54.1336,-1.761,3,1,3,15,9,7,5,5,4,no,yes,0,no,0,151444,68149,37861,45433,302.89,50481,138.3,12849,25.7,424.14,908,91.78
2027-12-30,LE1,Cornwall,50.5346,-1.2579,3,1,2,7,7,2,1,13,0,yes,yes,4,no,3,93832,42224,23458,28149,187.66,31277,85.7,19217,38.43,1868.57,465,153.41
2027-12-31,CT1,Essex,52.5238,-1.0667,1,2,2,14,18,1,5,29,3,no,yes,3,no,3,143718,64673,35929,43115,287.44,143718,393.7,5514,11.03,1977.4,190,157.57
2028-01-01,EX1,Norfolk,53.4855,-0.3728,4,3,3,9,6,5,6,11,0,no,yes,1,no,3,110290,49630,27572,33087,220.58,27572,75.5,14729,29.46,794.96,1964,199.75
2028-01-02,CT1,Cheshire,52.9341,-3.7712,2,2,1,11,14,6,5,29,0,yes,yes,3,no,2,120488,54219,30122,36146,240.98,60244,165.1,7024,14.05,1487.15,113,75.92
2028-01-03,IP1,Cheshire,54.1639,-0.0319,2,2,2,7,17,7,9,24,1,no,no,1,no,1,120732,54329,30183,36219,241.46,60366,165.4,18200,36.4,958.35,128,174.24
2028-01-04,YO1,Lancashire,50.3614,-3.6592,1,3,1,6,9,3,9,11,3,yes,yes,3,no,2,72480,32616,18120,21744,144.96,72480,198.6,13708,27.42,249.92,753,64.49
2028-01-05,LE1,Norfolk,53.4535,-1.4244,1,2,2,12,13,1,7,22,2,yes,yes,4,no,1,108357,48760,27089,32507,216.71,108357,296.9,3363,6.73,1925.69,450,199.15
2028-01-06,CH1,Essex,52.6701,0.5522,2,3,3,18,18,3,4,18,3,no,yes,3,no,1,203011,91354,50752,60903,406.02,101505,278.1,13299,26.6,456.18,234,87.95
2028-01-07,IP1,Cheshire,51.8958,-1.5183,2,3,3,13,17,2,2,26,3,yes,no,0,no,0,162502,73125,40625,48750,325.0,81251,222.6,3426,6.85,334.9,527,135.43
2028-01-08,CM1,Cheshire,51.7014,-3.18,4,2,1,11,16,3,1,19,2,yes,yes,2,no,3,171005,76952,42751,51301,342.01,42751,117.1,12049,24.1,1706.94,1900,198.96
2028-01-09,GU1,Cheshire,53.1042,1.4177,2,2,2,7,15,3,1,22,2,no,yes,1,no,0,103036,46366,25759,30910,206.07,51518,141.1,14151,28.3,260.96,1457,48.08
2028-01-10,CT1,Suffolk,54.455,0.8911,4,4,2,13,19,1,1,14,1,yes,yes,2,no,0,207983,93592,51995,62394,415.97,51995,142.5,1894,3.79,1438.2,1567,128.56
2028-01-11,GU1,Derbyshire,52.4809,0.2422,1,4,1,11,8,1,9,7,4,no,no,4,no,3,84400,37980,21100,25320,168.8,84400,231.2,16440,32.88,1874.14,1974,199.69
2028-01-12,NR1,Leicestershire,54.1236,-1.7367,3,2,1,19,17,5,4,15,3,yes,yes,4,no,1,235486,105968,58871,70645,470.97,78495,215.1,3974,7.95,931.14,664,189.35
2028-01-13,EX1,Kent,52.0108,-2.9888,3,1,2,13,15,3,9,5,3,yes,yes,2,no,1,169535,76290,42383,50860,339.07,56511,154.8,12027,24.05,323.03,581,51.94
2028-01-14,NR1,Essex,50.512,1.1778,6,2,3,8,6,1,3,27,3,no,yes,4,no,2,156130,70258,39032,46839,312.26,26021,71.3,8205,16.41,592.93,429,28.76
2028-01-15,EX1,Yorkshire,50.3075,-1.0721,4,2,2,18,19,5,NULL,6,3,no,no,4,no,2,265009,119254,66252,79502,530.02,66252,181.5,3247,6.49,1906.98,658,90.95
2028-01-16,TR1,Devon,50.2567,0.688,3,2,2,16,7,3,4,20,1,yes,yes,1,no,2,124273,55922,31068,37281,248.55,41424,113.5,16631,33.26,1037.69,1523,155.04
2028-01-17,GU1,Leicestershire,51.9008,-2.1185,4,3,2,5,19,7,6,7,3,no,no,1,no,2,151350,68107,37837,45405,302.7,37837,103.7,1571,3.14,1174.45,146,160.04
2028-01-18,EX1,Devon,51.6862,-2.1559,2,3,2,12,NULL,3,4,21,2,yes,yes,1,no,1,83502,37575,20875,25050,167.0,41751,114.4,6727,13.45,480.91,867,125.41
2028-01-19,DE1,Norfolk,53.5897,1.4205,3,2,3,6,12,6,7,7,2,yes,yes,0,yes,3,128094,57642,32023,38428,256.19,42698,117.0,16048,32.1,1852.43,520,126.83
2028-01-20,LE1,Essex,53.7141,-1.1299,1,3,2,4,19,2,5,15,0,no,yes,0,no,0,66093,29741,16523,19827,132.19,66093,181.1,2145,4.29,1130.83,890,32.93
2028-01-21,DE1,Essex,50.2543,-3.2262,2,1,1,15,10,7,8,8,1,yes,no,0,no,3,129450,58252,32362,38835,258.9,64725,177.3,4299,8.6,1151.95,258,93.83
2028-01-22,DE1,Devon,51.1056,-2.7918,2,1,2,13,15,1,9,11,0,yes,yes,0,no,0,139090,62590,34772,41727,278.18,69545,190.5,13613,27.23,1236.89,611,119.47
2028-01-23,LA1,Lancashire,51.3713,-1.3493,4,2,3,14,17,4,4,26,3,no,yes,2,no,0,210618,94778,52654,63185,421.24,52654,144.3,4345,8.69,1581.28,1437,139.88
2028-01-24,LE1,Devon,52.7381,-3.7664,3,1,2,3,NULL,7,7,20,1,no,yes,1,no,1,101660,45747,25415,30498,203.32,33886,92.8,11587,23.17,565.32,997,27.44
2028-01-25,IP1,Essex,50.7226,-1.4561,4,2,2,11,6,6,5,21,NULL,no,no,4,no,0,126783,57052,31695,38034,253.57,31695,86.8,13962,27.92,1896.19,441,141.22
2028-01-26,EX1,Cheshire,50.6697,-1.6958,3,3,1,14,11,1,6,15,4,no,yes,3,no,2,152617,68677,38154,45785,305.23,50872,139.4,18778,37.56,515.73,1504,188.84
2028-01-27,EX1,Lancashire,54.7189,0.2863,1,2,1,9,11,6,7,8,4,yes,yes,0,no,2,102173,45977,25543,30651,204.35,102173,279.9,8777,17.55,555.35,871,159.38
2028-01-28,IP1,Surrey,54.021,-2.0478,4,3,3,19,14,2,3,29,0,yes,yes,4,no,0,204170,91876,51042,61251,408.34,51042,139.8,15881,31.76,222.33,196,128.54
2028-01-29,GU1,Yorkshire,50.9033,1.404,4,2,2,12,4,6,3,7,0,yes,yes,1,no,3,115198,51839,28799,34559,230.4,28799,78.9,3160,6.32,235.43,1121,28.46
2028-01-30,GU1,Suffolk,52.0328,-3.0058,5,1,2,8,17,6,5,26,NULL,yes,yes,2,no,0,183587,82614,45896,55076,367.17,36717,100.6,5260,10.52,971.91,1273,160.93
2028-01-31,DE1,Derbyshire,51.7781,-0.7496,3,2,2,9,8,5,1,20,2,yes,yes,4,no,2,119094,53592,29773,35728,238.19,39698,108.8,10696,21.39,529.35,796,135.96
2028-02-01,IP1,Kent,53.955,-3.5067,4,3,3,16,8,7,8,6,2,yes,yes,3,no,0,165351,74407,41337,49605,330.7,41337,113.3,4471,8.94,581.42,130,114.25
2028-02-02,LE1,Surrey,52.5511,0.0363,4,2,1,13,15,1,7,9,1,no,yes,4,no,0,170819,76868,42704,51245,341.64,42704,117.0,8909,17.82,1978.27,1839,162.41
2028-02-03,DE1,Cornwall,50.6392,1.4711,2,3,3,4,6,7,1,29,3,no,no,1,no,0,82876,37294,20719,24862,165.75,41438,113.5,11212,22.42,1872.77,1732,138.16
2028-02-04,NR1,Devon,53.695,0.5053,2,4,2,3,5,3,0,22,0,yes,yes,4,no,1,56705,25517,14176,17011,113.41,28352,77.7,14520,29.04,780.42,921,99.24
2028-02-05,LA1,Yorkshire,51.9844,-0.9436,1,3,3,12,4,4,9,7,2,yes,yes,2,yes,0,58174,26178,14543,17452,116.35,58174,159.4,14310,28.62,817.68,1759,54.57
2028-02-06,CH1,Devon,51.3146,-1.3339,2,1,3,14,16,5,3,6,1,yes,no,1,no,3,161699,72764,40424,48509,323.4,80849,221.5,4978,9.96,725.78,268,105.82
2028-02-07,CM1,Derbyshire,51.8775,0.5927,3,3,2,11,7,7,3,6,4,no,no,0,no,3,126691,57010,31672,38007,253.38,42230,115.7,14369,28.74,1788.02,1132,39.27
2028-02-08,LA1,Devon,52.4888,1.1479,6,2,1,13,19,1,NULL,26,3,yes,yes,1,no,2,243769,109696,60942,73130,487.54,40628,111.3,7744,15.49,376.91,275,21.44
2028-02-09,GU1,Surrey,51.7156,1.4406,2,3,1,3,15,5,4,26,4,no,no,4,no,3,92786,41753,23196,27835,185.57,46393,127.1,1071,2.14,1251.35,1914,54.45
2028-02-10,CH1,Cheshire,51.2095,-1.819,4,2,2,12,14,7,2,25,4,yes,no,3,no,1,190319,85643,47579,57095,380.64,47579,130.4,11839,23.68,535.34,1540,79.75
2028-02-11,TR1,Leicestershire,51.9925,1.45,3,1,1,13,13,3,2,6,3,no,yes,1,no,3,160086,72038,40021,48025,320.17,53362,146.2,6378,12.76,1564.68,1590,132.89
2028-02-12,CT1,Cheshire,50.0959,-3.1424,2,2,1,5,5,6,9,20,1,yes,yes,1,no,3,77919,35063,19479,23375,155.84,38959,106.7,11088,22.18,1336.45,388,104.88
2028-02-13,DE1,Suffolk,53.8625,-2.6055,1,2,1,18,19,4,2,5,4,no,no,1,no,2,214515,96531,53628,64354,429.03,214515,587.7,13089,26.18,898.12,552,149.68
2028-02-14,EX1,Lancashire,50.8547,-3.5104,3,2,2,12,8,7,3,23,1,no,yes,1,no,2,124101,55845,31025,37230,248.2,41367,113.3,10238,20.48,376.6,1570,150.12
2028-02-15,IP1,Devon,50.2195,-2.5054,4,3,1,4,19,7,4,23,4,no,no,4,no,0,146233,65804,36558,43869,292.47,36558,100.2,4768,9.54,1581.34,1626,144.15
2028-02-16,IP1,Norfolk,53.2685,0.2237,6,3,3,6,15,3,3,13,2,yes,yes,0,no,3,167709,75469,41927,50312,335.42,27951,76.6,11322,22.64,338.67,1432,114.02
2028-02-17,EX1,Cheshire,53.8697,0.6911,2,2,3,18,14,4,8,24,3,yes,yes,3,no,2,181592,81716,45398,54477,363.18,90796,248.8,2664,5.33,692.74,470,135.98
2028-02-18,DE1,Derbyshire,54.0691,0.2839,4,2,2,8,19,5,3,13,0,no,no,1,no,0,159125,71606,39781,47737,318.25,39781,109.0,9982,19.96,656.56,888,195.71
2028-02-19,CT1,Essex,52.4675,-0.5291,2,2,2,13,13,6,6,15,3,yes,no,3,no,1,153279,68975,38319,45983,306.56,76639,210.0,15336,30.67,1241.34,931,144.1
2028-02-20,CM1,Leicestershire,51.0268,-1.1732,3,2,2,19,15,6,9,5,4,no,no,4,no,0,226771,102046,56692,68031,453.54,75590,207.1,11606,23.21,1124.72,1411,151.07
2028-02-21,CT1,Yorkshire,53.6861,-0.1021,3,4,2,17,5,1,NULL,23,4,no,no,0,no,0,117939,53072,29484,35381,235.88,39313,107.7,8151,16.3,703.54,1315,65.33
2028-02-22,CH1,Norfolk,53.4986,-1.8504,1,3,2,6,4,4,9,21,2,no,yes,1,yes,0,62269,28021,15567,18680,124.54,62269,170.6,11308,22.62,974.68,1548,100.82
2028-02-23,CT1,Surrey,51.2314,0.6272,1,2,2,10,13,3,8,10,2,no,yes,0,no,0,106367,47865,26591,31910,212.73,106367,291.4,1594,3.19,985.46,566,92.69
2028-02-24,CH1,Surrey,54.517,-0.2755,1,2,2,20,13,4,8,5,3,yes,yes,1,no,3,164825,74171,41206,49447,329.65,164825,451.6,6004,12.01,1232.41,1169,77.16
2028-02-25,CT1,Suffolk,50.5219,-0.1621,2,3,2,16,15,7,7,22,0,yes,no,1,no,0,165432,74444,41358,49629,330.86,82716,226.6,16128,32.26,1816.83,1885,97.32
2028-02-26,CM1,Suffolk,54.9134,-1.0524,4,3,2,4,13,5,5,13,3,no,yes,2,no,1,116362,52362,29090,34908,232.72,29090,79.7,2261,4.52,455.48,505,123.62
2028-02-27,CM1,Lancashire,54.3012,0.8688,2,2,2,18,13,6,5,5,0,no,no,3,no,0,170243,76609,42560,51072,340.49,85121,233.2,5380,10.76,1203.85,1909,128.6
2028-02-28,GU1,Leicestershire,53.4395,-2.6139,3,1,1,17,NULL,5,1,8,1,no,yes,0,no,1,152911,68809,38227,45873,305.82,50970,139.6,3432,6.86,233.08,1223,169.52
2028-02-29,EX1,Essex,54.6937,-1.9037,2,1,2,8,5,5,6,26,4,yes,yes,3,no,2,87120,39204,21780,26136,174.24,43560,119.3,12201,24.4,1456.8,1276,134.7
2028-03-01,CM1,Yorkshire,53.6116,0.277,4,2,2,11,13,7,8,22,1,no,yes,3,no,0,166037,74716,41509,49811,332.07,41509,113.7,16137,32.27,1352.71,1607,175.18
2028-03-02,CH1,Essex,50.9523,-1.2899,4,2,2,14,7,1,8,21,3,yes,no,3,no,2,141375,63618,35343,42412,282.75,35343,96.8,6690,13.38,1449.23,1843,134.76
2028-03-03,CM1,Cornwall,52.2108,0.8907,4,1,2,12,6,5,1,24,0,no,no,0,no,1,118583,53362,29645,35574,237.17,29645,81.2,14536,29.07,1054.9,1981,76.51
2028-03-04,GU1,Suffolk,50.3575,-2.0948,3,3,3,9,19,1,8,23,0,yes,yes,1,no,0,135101,60795,33775,40530,270.2,45033,123.4,10417,20.83,536.35,176,129.87
2028-03-05,IP1,Lancashire,51.9483,-1.9687,2,2,1,7,4,7,6,27,1,no,yes,1,no,3,79095,35592,19773,23728,158.19,39547,108.3,5305,10.61,1006.55,195,148.51
2028-03-06,CH1,Kent,53.708,0.888,4,4,2,10,11,7,4,27,2,no,yes,1,no,0,157225,70751,39306,47167,314.45,39306,107.7,16381,32.76,242.48,934,140.27
2028-03-07,GU1,Devon,51.9322,-1.446,2,1,2,14,5,2,4,18,2,yes,no,1,no,3,85015,38256,21253,25504,170.03,42507,116.5,16028,32.06,886.58,1242,171.48
2028-03-08,NR1,Devon,51.6515,-1.1613,2,1,2,3,14,4,5,11,1,yes,yes,1,no,3,68982,31041,17245,20694,137.96,34491,94.5,8710,17.42,1709.44,341,182.06
2028-03-09,NR1,Kent,52.9768,-2.1698,2,2,2,12,11,6,7,13,2,no,no,1,no,2,129612,58325,32403,38883,259.22,64806,177.6,5417,10.83,809.46,1095,73.69
2028-03-10,TR1,Cheshire,54.361,-2.4783,3,1,3,13,15,6,1,29,0,no,yes,4,no,2,162352,73058,40588,48705,324.7,54117,148.3,15550,31.1,1265.16,840,24.99
2028-03-11,CT1,Essex,50.2379,-0.3923,3,4,1,7,4,3,2,24,3,no,yes,4,no,3,90036,40516,22509,27010,180.07,30012,82.2,6378,12.76,670.01,1142,134.72
2028-03-12,EX1,Kent,51.9274,-3.3409,3,1,3,15,9,6,9,13,2,no,no,1,no,2,149226,67151,37306,44767,298.45,49742,136.3,4757,9.51,441.59,177,30.95
2028-03-13,YO1,Lancashire,50.7912,0.836,2,2,3,20,19,1,6,19,NULL,no,yes,0,no,3,213514,96081,53378,64054,427.03,106757,292.5,14701,29.4,1137.66,120,177.96
2028-03-14,LA1,Yorkshire,53.4768,0.2856,1,4,2,12,7,6,2,15,3,yes,yes,3,no,1,77409,34834,19352,23222,154.82,77409,212.1,14764,29.53,264.38,835,166.21
2028-03-15,GU1,Kent,50.5286,-2.9509,5,2,2,19,6,1,0,11,0,no,yes,3,no,1,145246,65360,36311,43573,290.49,29049,79.6,9143,18.29,1828.06,1173,145.57
2028-03-16,IP1,Lancashire,53.324,-0.1829,3,1,2,6,4,6,5,10,4,yes,yes,0,no,0,107920,48564,26980,32376,215.84,35973,98.6,1938,3.88,1598.93,1787,185.97
2028-03-17,LA1,Suffolk,51.4309,-0.6855,2,2,2,11,13,3,6,13,3,yes,no,4,yes,2,123001,55350,30750,36900,246.0,61500,168.5,1340,2.68,1996.25,1184,178.56
2028-03-18,IP1,Norfolk,50.9946,-2.9851,3,2,3,20,19,4,8,8,4,yes,yes,3,no,1,272244,122509,68061,81673,544.49,90748,248.6,5474,10.95,1987.73,1459,185.36
2028-03-19,LE1,Surrey,54.6818,-2.4974,2,1,1,18,14,5,NULL,21,2,yes,yes,4,no,1,179519,80783,44879,53855,359.04,89759,245.9,11023,22.05,1512.17,456,149.73
2028-03-20,LE1,Surrey,50.0926,-1.7506,1,2,1,9,19,4,8,10,2,no,yes,2,no,1,135355,60909,33838,40606,270.71,135355,370.8,8556,17.11,1598.04,171,80.01
2028-03-21,LE1,Leicestershire,52.1889,-0.1542,2,3,1,14,15,1,9,21,0,no,yes,3,no,3,146254,65814,36563,43876,292.51,73127,200.3,16938,33.88,1150.56,1951,19.07
2028-03-22,LA1,Cornwall,50.1081,-0.487,2,3,2,6,4,7,6,29,1,no,yes,2,no,2,72345,32555,18086,21703,144.69,36172,99.1,13604,27.21,593.38,448,21.7
2028-03-23,GU1,Essex,52.418,-1.0727,2,1,1,14,14,5,7,18,0,yes,yes,2,no,1,140863,63388,35215,42258,281.73,70431,193.0,18289,36.58,1655.13,1558,160.7
2028-03-24,YO1,Yorkshire,52.5052,0.2263,4,1,3,14,10,2,2,9,4,no,yes,2,no,1,165001,74250,41250,49500,330.0,41250,113.0,5608,11.22,685.45,1557,46.36
